"timeid","DFG_year","plot_id","var","rep","nitrogen","appl","TT","trait","group","g","trt","part","BBCH","Trait","Das","Acc_Radiation","namCombine"
"Late","DFG2019",62,"Pionier","2","220","Combined",1116.89166666667,"LAI","2019-05-07","Combined_220_Late","Combined 220",NA,NA,3.08,180,1224.42012,"LAI"
"Late","DFG2019",60,"Patras","2","176","Combined",1116.89166666667,"LAI","2019-05-07","Combined_176_Late","Combined 176",NA,NA,2.69,180,1224.42012,"LAI"
"Late","DFG2019",70,"Apertus","3","220","Combined",1116.89166666667,"LAI","2019-05-07","Combined_220_Late","Combined 220",NA,NA,2.81,180,1224.42012,"LAI"
"Late","DFG2019",21,"Capone","1","176","Combined",1116.89166666667,"LAI","2019-05-07","Combined_176_Late","Combined 176",NA,NA,2.19,180,1224.42012,"LAI"
"Late","DFG2019",86,"Patras","3","220","Split",1116.89166666667,"LAI","2019-05-07","Split_220_Late","Split 220",NA,NA,3.04,180,1224.42012,"LAI"
"Late","DFG2019",18,"Patras","1","220","Split",1116.89166666667,"LAI","2019-05-07","Split_220_Late","Split 220",NA,NA,3.24,180,1224.42012,"LAI"
"Late","DFG2019",9,"Pionier","1","176","Split",1116.89166666667,"LAI","2019-05-07","Split_176_Late","Split 176",NA,NA,4.23,180,1224.42012,"LAI"
"Late","DFG2019",10,"Apertus","1","176","Split",1116.89166666667,"LAI","2019-05-07","Split_176_Late","Split 176",NA,NA,3.75,180,1224.42012,"LAI"
"Late","DFG2019",59,"Pionier","2","176","Combined",1116.89166666667,"LAI","2019-05-07","Combined_176_Late","Combined 176",NA,NA,2.68,180,1224.42012,"LAI"
"Late","DFG2019",16,"Patras","1","220","Combined",1116.89166666667,"LAI","2019-05-07","Combined_220_Late","Combined 220",NA,NA,3.28,180,1224.42012,"LAI"
"Late","DFG2019",88,"Apertus","3","220","Split",1116.89166666667,"LAI","2019-05-07","Split_220_Late","Split 220",NA,NA,3.35,180,1224.42012,"LAI"
"Late","DFG2019",41,"Patras","2","176","Split",1116.89166666667,"LAI","2019-05-07","Split_176_Late","Split 176",NA,NA,3.74,180,1224.42012,"LAI"
"Late","DFG2019",11,"Capone","1","176","Split",1116.89166666667,"LAI","2019-05-07","Split_176_Late","Split 176",NA,NA,3.32,180,1224.42012,"LAI"
"Late","DFG2019",12,"Patras","1","176","Split",1116.89166666667,"LAI","2019-05-07","Split_176_Late","Split 176",NA,NA,2.68,180,1224.42012,"LAI"
"Late","DFG2019",85,"Pionier","3","220","Split",1116.89166666667,"LAI","2019-05-07","Split_220_Late","Split 220",NA,NA,2.75,180,1224.42012,"LAI"
"Late","DFG2019",15,"Apertus","1","220","Combined",1116.89166666667,"LAI","2019-05-07","Combined_220_Late","Combined 220",NA,NA,2.97,180,1224.42012,"LAI"
"Late","DFG2019",36,"Capone","2","220","Split",1116.89166666667,"LAI","2019-05-07","Split_220_Late","Split 220",NA,NA,3.39,180,1224.42012,"LAI"
"Late","DFG2019",58,"Apertus","2","176","Combined",1116.89166666667,"LAI","2019-05-07","Combined_176_Late","Combined 176",NA,NA,2.76,180,1224.42012,"LAI"
"Late","DFG2019",79,"Capone","3","176","Combined",1116.89166666667,"LAI","2019-05-07","Combined_176_Late","Combined 176",NA,NA,1.67,180,1224.42012,"LAI"
"Late","DFG2019",69,"Capone","3","220","Combined",1116.89166666667,"LAI","2019-05-07","Combined_220_Late","Combined 220",NA,NA,2.44,180,1224.42012,"LAI"
"Late","DFG2019",22,"Patras","1","176","Combined",1116.89166666667,"LAI","2019-05-07","Combined_176_Late","Combined 176",NA,NA,2.65,180,1224.42012,"LAI"
"Late","DFG2019",57,"Capone","2","176","Combined",1116.89166666667,"LAI","2019-05-07","Combined_176_Late","Combined 176",NA,NA,2.16,180,1224.42012,"LAI"
"Late","DFG2019",13,"Capone","1","220","Combined",1116.89166666667,"LAI","2019-05-07","Combined_220_Late","Combined 220",NA,NA,2.05,180,1224.42012,"LAI"
"Late","DFG2019",87,"Capone","3","220","Split",1116.89166666667,"LAI","2019-05-07","Split_220_Late","Split 220",NA,NA,1.94,180,1224.42012,"LAI"
"Late","DFG2019",17,"Apertus","1","220","Split",1116.89166666667,"LAI","2019-05-07","Split_220_Late","Split 220",NA,NA,3.38,180,1224.42012,"LAI"
"Late","DFG2019",93,"Apertus","3","176","Split",1116.89166666667,"LAI","2019-05-07","Split_176_Late","Split 176",NA,NA,2.77,180,1224.42012,"LAI"
"Late","DFG2019",23,"Pionier","1","176","Combined",1116.89166666667,"LAI","2019-05-07","Combined_176_Late","Combined 176",NA,NA,3.41,180,1224.42012,"LAI"
"Late","DFG2019",43,"Apertus","2","176","Split",1116.89166666667,"LAI","2019-05-07","Split_176_Late","Split 176",NA,NA,3.6,180,1224.42012,"LAI"
"Late","DFG2019",63,"Patras","2","220","Combined",1116.89166666667,"LAI","2019-05-07","Combined_220_Late","Combined 220",NA,NA,2.46,180,1224.42012,"LAI"
"Late","DFG2019",77,"Pionier","3","176","Combined",1116.89166666667,"LAI","2019-05-07","Combined_176_Late","Combined 176",NA,NA,3.62,180,1224.42012,"LAI"
"Late","DFG2019",19,"Capone","1","220","Split",1116.89166666667,"LAI","2019-05-07","Split_220_Late","Split 220",NA,NA,3.27,180,1224.42012,"LAI"
"Early","DFG2019",83,"Patras","3","176","Split",1312.0125,"LAI","2019-05-15","Split_176_Early","Split 176",NA,NA,3.78,202,1428.62976,"LAI"
"Early","DFG2019",7,"Capone","1","176","Split",1312.0125,"LAI","2019-05-15","Split_176_Early","Split 176",NA,NA,4.21,202,1428.62976,"LAI"
"Early","DFG2019",28,"Pionier","1","176","Combined",1312.0125,"LAI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,3.11,202,1428.62976,"LAI"
"Early","DFG2019",27,"Apertus","1","176","Combined",1312.0125,"LAI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,3.65,202,1428.62976,"LAI"
"Early","DFG2019",53,"Apertus","2","176","Combined",1312.0125,"LAI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,4.14,202,1428.62976,"LAI"
"Early","DFG2019",26,"Patras","1","176","Combined",1312.0125,"LAI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,3.96,202,1428.62976,"LAI"
"Early","DFG2019",75,"Pionier","3","220","Combined",1312.0125,"LAI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,4.79,202,1428.62976,"LAI"
"Early","DFG2019",29,"Apertus","1","220","Split",1312.0125,"LAI","2019-05-15","Split_220_Early","Split 220",NA,NA,4.55,202,1428.62976,"LAI"
"Early","DFG2019",5,"Apertus","1","176","Split",1312.0125,"LAI","2019-05-15","Split_176_Early","Split 176",NA,NA,4.47,202,1428.62976,"LAI"
"Early","DFG2019",73,"Capone","3","220","Combined",1312.0125,"LAI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,4.98,202,1428.62976,"LAI"
"Early","DFG2019",89,"Pionier","3","220","Split",1312.0125,"LAI","2019-05-15","Split_220_Early","Split 220",NA,NA,4.31,202,1428.62976,"LAI"
"Early","DFG2019",54,"Patras","2","176","Combined",1312.0125,"LAI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,3.94,202,1428.62976,"LAI"
"Early","DFG2019",25,"Capone","1","176","Combined",1312.0125,"LAI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,4.05,202,1428.62976,"LAI"
"Early","DFG2019",74,"Patras","3","220","Combined",1312.0125,"LAI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,4.73,202,1428.62976,"LAI"
"Early","DFG2019",91,"Capone","3","220","Split",1312.0125,"LAI","2019-05-15","Split_220_Early","Split 220",NA,NA,4.63,202,1428.62976,"LAI"
"Early","DFG2019",37,"Pionier","2","176","Split",1312.0125,"LAI","2019-05-15","Split_176_Early","Split 176",NA,NA,5.15,202,1428.62976,"LAI"
"Early","DFG2019",4,"Patras","1","220","Combined",1312.0125,"LAI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,4.54,202,1428.62976,"LAI"
"Early","DFG2019",55,"Capone","2","176","Combined",1312.0125,"LAI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,4.12,202,1428.62976,"LAI"
"Early","DFG2019",6,"Pionier","1","176","Split",1312.0125,"LAI","2019-05-15","Split_176_Early","Split 176",NA,NA,5.7,202,1428.62976,"LAI"
"Early","DFG2019",8,"Patras","1","176","Split",1312.0125,"LAI","2019-05-15","Split_176_Early","Split 176",NA,NA,5.12,202,1428.62976,"LAI"
"Early","DFG2019",39,"Patras","2","176","Split",1312.0125,"LAI","2019-05-15","Split_176_Early","Split 176",NA,NA,4.51,202,1428.62976,"LAI"
"Early","DFG2019",92,"Patras","3","220","Split",1312.0125,"LAI","2019-05-15","Split_220_Early","Split 220",NA,NA,4.18,202,1428.62976,"LAI"
"Early","DFG2019",76,"Apertus","3","220","Combined",1312.0125,"LAI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,4.29,202,1428.62976,"LAI"
"Early","DFG2019",38,"Capone","2","176","Split",1312.0125,"LAI","2019-05-15","Split_176_Early","Split 176",NA,NA,5.56,202,1428.62976,"LAI"
"Early","DFG2019",51,"Capone","2","220","Combined",1312.0125,"LAI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,4.33,202,1428.62976,"LAI"
"Early","DFG2019",30,"Patras","1","220","Split",1312.0125,"LAI","2019-05-15","Split_220_Early","Split 220",NA,NA,4.77,202,1428.62976,"LAI"
"Early","DFG2019",67,"Capone","3","176","Combined",1312.0125,"LAI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,4.62,202,1428.62976,"LAI"
"Early","DFG2019",84,"Capone","3","176","Split",1312.0125,"LAI","2019-05-15","Split_176_Early","Split 176",NA,NA,5.48,202,1428.62976,"LAI"
"Early","DFG2019",56,"Pionier","2","176","Combined",1312.0125,"LAI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,3.64,202,1428.62976,"LAI"
"Early","DFG2019",45,"Pionier","2","220","Split",1312.0125,"LAI","2019-05-15","Split_220_Early","Split 220",NA,NA,5.11,202,1428.62976,"LAI"
"Early","DFG2019",3,"Apertus","1","220","Combined",1312.0125,"LAI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,3.78,202,1428.62976,"LAI"
"Early","DFG2019",65,"Pionier","3","176","Combined",1312.0125,"LAI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,3.67,202,1428.62976,"LAI"
"Early","DFG2019",50,"Apertus","2","220","Combined",1312.0125,"LAI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,4.4,202,1428.62976,"LAI"
"Early","DFG2019",68,"Patras","3","176","Combined",1312.0125,"LAI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,5.35,202,1428.62976,"LAI"
"Early","DFG2019",82,"Pionier","3","176","Split",1312.0125,"LAI","2019-05-15","Split_176_Early","Split 176",NA,NA,4.43,202,1428.62976,"LAI"
"Early","DFG2019",52,"Patras","2","220","Combined",1312.0125,"LAI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,4.25,202,1428.62976,"LAI"
"Early","DFG2019",1,"Pionier","1","220","Combined",1312.0125,"LAI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,4.59,202,1428.62976,"LAI"
"Early","DFG2019",90,"Apertus","3","220","Split",1312.0125,"LAI","2019-05-15","Split_220_Early","Split 220",NA,NA,4.95,202,1428.62976,"LAI"
"Early","DFG2019",31,"Pionier","1","220","Split",1312.0125,"LAI","2019-05-15","Split_220_Early","Split 220",NA,NA,4.15,202,1428.62976,"LAI"
"Early","DFG2019",48,"Patras","2","220","Split",1312.0125,"LAI","2019-05-15","Split_220_Early","Split 220",NA,NA,5.49,202,1428.62976,"LAI"
"Early","DFG2019",32,"Capone","1","220","Split",1312.0125,"LAI","2019-05-15","Split_220_Early","Split 220",NA,NA,4.54,202,1428.62976,"LAI"
"Early","DFG2019",40,"Apertus","2","176","Split",1312.0125,"LAI","2019-05-15","Split_176_Early","Split 176",NA,NA,5,202,1428.62976,"LAI"
"Early","DFG2019",2,"Capone","1","220","Combined",1312.0125,"LAI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,3.92,202,1428.62976,"LAI"
"Early","DFG2019",66,"Apertus","3","176","Combined",1312.0125,"LAI","2019-05-15","Combined_176_Early","Combined 176",NA,NA,3.97,202,1428.62976,"LAI"
"Early","DFG2019",49,"Pionier","2","220","Combined",1312.0125,"LAI","2019-05-15","Combined_220_Early","Combined 220",NA,NA,5.27,202,1428.62976,"LAI"
"Early","DFG2019",81,"Apertus","3","176","Split",1312.0125,"LAI","2019-05-15","Split_176_Early","Split 176",NA,NA,4.22,202,1428.62976,"LAI"
"Early","DFG2019",46,"Apertus","2","220","Split",1312.0125,"LAI","2019-05-15","Split_220_Early","Split 220",NA,NA,5.38,202,1428.62976,"LAI"
"Early","DFG2019",47,"Capone","2","220","Split",1312.0125,"LAI","2019-05-15","Split_220_Early","Split 220",NA,NA,5.54,202,1428.62976,"LAI"
"Late","DFG2019",35,"Patras","2","220","Split",1197.81666666667,"LAI","2019-05-15","Split_220_Late","Split 220",NA,NA,5.28,188,1371.75732,"LAI"
"Late","DFG2019",34,"Pionier","2","220","Split",1197.81666666667,"LAI","2019-05-15","Split_220_Late","Split 220",NA,NA,5,188,1371.75732,"LAI"
"Late","DFG2019",71,"Pionier","3","220","Combined",1197.81666666667,"LAI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,3.91,188,1371.75732,"LAI"
"Late","DFG2019",61,"Apertus","2","220","Combined",1197.81666666667,"LAI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,5.41,188,1371.75732,"LAI"
"Late","DFG2019",70,"Apertus","3","220","Combined",1197.81666666667,"LAI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,5.1,188,1371.75732,"LAI"
"Late","DFG2019",95,"Patras","3","176","Split",1197.81666666667,"LAI","2019-05-15","Split_176_Late","Split 176",NA,NA,4.06,188,1371.75732,"LAI"
"Late","DFG2019",14,"Pionier","1","220","Combined",1197.81666666667,"LAI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,4.17,188,1371.75732,"LAI"
"Late","DFG2019",44,"Capone","2","176","Split",1197.81666666667,"LAI","2019-05-15","Split_176_Late","Split 176",NA,NA,4.02,188,1371.75732,"LAI"
"Late","DFG2019",22,"Patras","1","176","Combined",1197.81666666667,"LAI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,3.33,188,1371.75732,"LAI"
"Late","DFG2019",11,"Capone","1","176","Split",1197.81666666667,"LAI","2019-05-15","Split_176_Late","Split 176",NA,NA,3.64,188,1371.75732,"LAI"
"Late","DFG2019",41,"Patras","2","176","Split",1197.81666666667,"LAI","2019-05-15","Split_176_Late","Split 176",NA,NA,4.92,188,1371.75732,"LAI"
"Late","DFG2019",72,"Patras","3","220","Combined",1197.81666666667,"LAI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,3.45,188,1371.75732,"LAI"
"Late","DFG2019",20,"Pionier","1","220","Split",1197.81666666667,"LAI","2019-05-15","Split_220_Late","Split 220",NA,NA,5.16,188,1371.75732,"LAI"
"Late","DFG2019",15,"Apertus","1","220","Combined",1197.81666666667,"LAI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,3.48,188,1371.75732,"LAI"
"Late","DFG2019",94,"Pionier","3","176","Split",1197.81666666667,"LAI","2019-05-15","Split_176_Late","Split 176",NA,NA,3.62,188,1371.75732,"LAI"
"Late","DFG2019",80,"Patras","3","176","Combined",1197.81666666667,"LAI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,3.04,188,1371.75732,"LAI"
"Late","DFG2019",24,"Apertus","1","176","Combined",1197.81666666667,"LAI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,3.6,188,1371.75732,"LAI"
"Late","DFG2019",59,"Pionier","2","176","Combined",1197.81666666667,"LAI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,3.77,188,1371.75732,"LAI"
"Late","DFG2019",10,"Apertus","1","176","Split",1197.81666666667,"LAI","2019-05-15","Split_176_Late","Split 176",NA,NA,4.49,188,1371.75732,"LAI"
"Late","DFG2019",9,"Pionier","1","176","Split",1197.81666666667,"LAI","2019-05-15","Split_176_Late","Split 176",NA,NA,4.81,188,1371.75732,"LAI"
"Late","DFG2019",12,"Patras","1","176","Split",1197.81666666667,"LAI","2019-05-15","Split_176_Late","Split 176",NA,NA,3.49,188,1371.75732,"LAI"
"Late","DFG2019",58,"Apertus","2","176","Combined",1197.81666666667,"LAI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,3.83,188,1371.75732,"LAI"
"Late","DFG2019",88,"Apertus","3","220","Split",1197.81666666667,"LAI","2019-05-15","Split_220_Late","Split 220",NA,NA,4.81,188,1371.75732,"LAI"
"Late","DFG2019",42,"Pionier","2","176","Split",1197.81666666667,"LAI","2019-05-15","Split_176_Late","Split 176",NA,NA,5.02,188,1371.75732,"LAI"
"Late","DFG2019",21,"Capone","1","176","Combined",1197.81666666667,"LAI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,2.89,188,1371.75732,"LAI"
"Late","DFG2019",57,"Capone","2","176","Combined",1197.81666666667,"LAI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,3.03,188,1371.75732,"LAI"
"Late","DFG2019",16,"Patras","1","220","Combined",1197.81666666667,"LAI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,4.07,188,1371.75732,"LAI"
"Late","DFG2019",64,"Capone","2","220","Combined",1197.81666666667,"LAI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,3.67,188,1371.75732,"LAI"
"Late","DFG2019",36,"Capone","2","220","Split",1197.81666666667,"LAI","2019-05-15","Split_220_Late","Split 220",NA,NA,4.2,188,1371.75732,"LAI"
"Late","DFG2019",85,"Pionier","3","220","Split",1197.81666666667,"LAI","2019-05-15","Split_220_Late","Split 220",NA,NA,5.61,188,1371.75732,"LAI"
"Late","DFG2019",78,"Apertus","3","176","Combined",1197.81666666667,"LAI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,4.09,188,1371.75732,"LAI"
"Late","DFG2019",96,"Capone","3","176","Split",1197.81666666667,"LAI","2019-05-15","Split_176_Late","Split 176",NA,NA,3.56,188,1371.75732,"LAI"
"Late","DFG2019",18,"Patras","1","220","Split",1197.81666666667,"LAI","2019-05-15","Split_220_Late","Split 220",NA,NA,4.59,188,1371.75732,"LAI"
"Late","DFG2019",62,"Pionier","2","220","Combined",1197.81666666667,"LAI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,3.73,188,1371.75732,"LAI"
"Late","DFG2019",87,"Capone","3","220","Split",1197.81666666667,"LAI","2019-05-15","Split_220_Late","Split 220",NA,NA,4.25,188,1371.75732,"LAI"
"Late","DFG2019",33,"Apertus","2","220","Split",1197.81666666667,"LAI","2019-05-15","Split_220_Late","Split 220",NA,NA,5.29,188,1371.75732,"LAI"
"Late","DFG2019",79,"Capone","3","176","Combined",1197.81666666667,"LAI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,2.73,188,1371.75732,"LAI"
"Late","DFG2019",60,"Patras","2","176","Combined",1197.81666666667,"LAI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,4.19,188,1371.75732,"LAI"
"Late","DFG2019",86,"Patras","3","220","Split",1197.81666666667,"LAI","2019-05-15","Split_220_Late","Split 220",NA,NA,5.12,188,1371.75732,"LAI"
"Late","DFG2019",17,"Apertus","1","220","Split",1197.81666666667,"LAI","2019-05-15","Split_220_Late","Split 220",NA,NA,4,188,1371.75732,"LAI"
"Late","DFG2019",13,"Capone","1","220","Combined",1197.81666666667,"LAI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,3.95,188,1371.75732,"LAI"
"Late","DFG2019",69,"Capone","3","220","Combined",1197.81666666667,"LAI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,4.79,188,1371.75732,"LAI"
"Late","DFG2019",23,"Pionier","1","176","Combined",1197.81666666667,"LAI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,3.41,188,1371.75732,"LAI"
"Late","DFG2019",93,"Apertus","3","176","Split",1197.81666666667,"LAI","2019-05-15","Split_176_Late","Split 176",NA,NA,3,188,1371.75732,"LAI"
"Late","DFG2019",77,"Pionier","3","176","Combined",1197.81666666667,"LAI","2019-05-15","Combined_176_Late","Combined 176",NA,NA,5.69,188,1371.75732,"LAI"
"Late","DFG2019",63,"Patras","2","220","Combined",1197.81666666667,"LAI","2019-05-15","Combined_220_Late","Combined 220",NA,NA,4.85,188,1371.75732,"LAI"
"Late","DFG2019",19,"Capone","1","220","Split",1197.81666666667,"LAI","2019-05-15","Split_220_Late","Split 220",NA,NA,3.79,188,1371.75732,"LAI"
"Late","DFG2019",43,"Apertus","2","176","Split",1197.81666666667,"LAI","2019-05-15","Split_176_Late","Split 176",NA,NA,5.51,188,1371.75732,"LAI"
"Early","DFG2019",53,"Apertus","2","176","Combined",1379.96666666667,"LAI","2019-05-20","Combined_176_Early","Combined 176",NA,NA,4.45,207,1514.94048,"LAI"
"Early","DFG2019",8,"Patras","1","176","Split",1379.96666666667,"LAI","2019-05-20","Split_176_Early","Split 176",NA,NA,5.7,207,1514.94048,"LAI"
"Early","DFG2019",52,"Patras","2","220","Combined",1379.96666666667,"LAI","2019-05-20","Combined_220_Early","Combined 220",NA,NA,5.05,207,1514.94048,"LAI"
"Early","DFG2019",83,"Patras","3","176","Split",1379.96666666667,"LAI","2019-05-20","Split_176_Early","Split 176",NA,NA,4.28,207,1514.94048,"LAI"
"Early","DFG2019",51,"Capone","2","220","Combined",1379.96666666667,"LAI","2019-05-20","Combined_220_Early","Combined 220",NA,NA,4.44,207,1514.94048,"LAI"
"Early","DFG2019",91,"Capone","3","220","Split",1379.96666666667,"LAI","2019-05-20","Split_220_Early","Split 220",NA,NA,4.47,207,1514.94048,"LAI"
"Early","DFG2019",73,"Capone","3","220","Combined",1379.96666666667,"LAI","2019-05-20","Combined_220_Early","Combined 220",NA,NA,4.59,207,1514.94048,"LAI"
"Early","DFG2019",74,"Patras","3","220","Combined",1379.96666666667,"LAI","2019-05-20","Combined_220_Early","Combined 220",NA,NA,4.29,207,1514.94048,"LAI"
"Early","DFG2019",54,"Patras","2","176","Combined",1379.96666666667,"LAI","2019-05-20","Combined_176_Early","Combined 176",NA,NA,4.08,207,1514.94048,"LAI"
"Early","DFG2019",82,"Pionier","3","176","Split",1379.96666666667,"LAI","2019-05-20","Split_176_Early","Split 176",NA,NA,3.94,207,1514.94048,"LAI"
"Early","DFG2019",7,"Capone","1","176","Split",1379.96666666667,"LAI","2019-05-20","Split_176_Early","Split 176",NA,NA,5.02,207,1514.94048,"LAI"
"Early","DFG2019",6,"Pionier","1","176","Split",1379.96666666667,"LAI","2019-05-20","Split_176_Early","Split 176",NA,NA,5.61,207,1514.94048,"LAI"
"Early","DFG2019",1,"Pionier","1","220","Combined",1379.96666666667,"LAI","2019-05-20","Combined_220_Early","Combined 220",NA,NA,6.21,207,1514.94048,"LAI"
"Early","DFG2019",45,"Pionier","2","220","Split",1379.96666666667,"LAI","2019-05-20","Split_220_Early","Split 220",NA,NA,5.9,207,1514.94048,"LAI"
"Early","DFG2019",55,"Capone","2","176","Combined",1379.96666666667,"LAI","2019-05-20","Combined_176_Early","Combined 176",NA,NA,4.03,207,1514.94048,"LAI"
"Early","DFG2019",92,"Patras","3","220","Split",1379.96666666667,"LAI","2019-05-20","Split_220_Early","Split 220",NA,NA,4.32,207,1514.94048,"LAI"
"Early","DFG2019",81,"Apertus","3","176","Split",1379.96666666667,"LAI","2019-05-20","Split_176_Early","Split 176",NA,NA,4.07,207,1514.94048,"LAI"
"Early","DFG2019",68,"Patras","3","176","Combined",1379.96666666667,"LAI","2019-05-20","Combined_176_Early","Combined 176",NA,NA,4.48,207,1514.94048,"LAI"
"Early","DFG2019",28,"Pionier","1","176","Combined",1379.96666666667,"LAI","2019-05-20","Combined_176_Early","Combined 176",NA,NA,4.02,207,1514.94048,"LAI"
